array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
49,9,3pl3:Bayes:DEC:Bayes,89,15,15,3,1Y,2,3,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,90,6,6,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,91,6,6,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,92,12,12,1,1Y,2,1,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,93,6,6,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,94,3,3,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,95,18,18,3,1Y,2,3,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,96,12,12,2,1Y,2,2,1Y,0,0,0.3,6
49,9,3pl3:Bayes:DEC:Bayes,97,15,15,2,1Y,2,2,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,98,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
49,9,3pl3:Bayes:DEC:Bayes,99,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
49,9,3pl3:Bayes:DEC:Bayes,100,15,15,2,1Y,2,2,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,101,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
49,9,3pl3:Bayes:DEC:Bayes,102,3,3,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,103,15,15,2,1Y,2,2,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,104,12,12,1,1Y,2,1,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,105,9,9,1,1Y,2,1,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,106,21,21,3,1Y,2,3,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,107,12,12,2,1Y,2,2,1Y,0,0,0.585714285714286,6
49,9,3pl3:Bayes:DEC:Bayes,108,18,18,3,1Y,2,3,1Y,0,0,0.157142857142857,6
49,9,3pl3:Bayes:DEC:Bayes,109,6,6,0,1N,2,0,1TN,1,0,NA,0
49,9,3pl3:Bayes:DEC:Bayes,110,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
49,9,3pl3:none:DEC:Bayes,89,15,15,3,1Y,2,3,1Y,0,0,NA,6
