array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
514,4,3pl3:Bayes:DEC:Bayes,1123,12,12,2,1Y,4,2,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1124,21,21,4,1Y,4,4,1Y,1,4,0.585714285714286,6
514,4,3pl3:Bayes:DEC:Bayes,1125,21,21,4,1Y,4,4,1Y,1,4,0.585714285714286,6
514,4,3pl3:Bayes:DEC:Bayes,1126,15,15,2,1Y,4,2,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1127,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1128,21,21,4,1Y,4,4,1Y,1,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1129,18,18,3,1Y,4,3,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1130,21,21,4,1Y,4,4,1Y,1,4,0.3,6
514,4,3pl3:Bayes:DEC:Bayes,1131,18,18,3,1Y,4,3,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1132,18,18,3,1Y,4,3,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1133,21,21,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1134,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1135,24,24,4,1Y,4,4,1Y,1,4,0.442857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1136,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1137,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1138,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1139,15,15,3,1Y,4,3,1Y,0,4,0.157142857142857,6
514,4,3pl3:Bayes:DEC:Bayes,1140,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1141,15,15,2,1Y,4,2,1Y,0,4,0.442857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1142,27,27,4,1Y,4,0,1EN,0,4,0.0142857142857143,6
514,4,3pl3:Bayes:DEC:Bayes,1143,18,18,3,1Y,4,3,1Y,0,4,0.3,6
514,4,3pl3:Bayes:DEC:Bayes,1144,21,21,3,1Y,4,3,1Y,0,4,0.157142857142857,6
514,4,3pl3:none:DEC:Bayes,1123,12,12,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1124,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1125,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1126,15,15,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1127,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1128,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1129,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1130,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1131,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1132,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1133,21,21,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1134,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1135,24,24,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1136,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1137,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1138,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1139,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1140,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1141,15,15,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1142,27,27,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:Bayes,1143,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:Bayes,1144,21,21,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1123,12,12,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1124,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1125,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1126,15,15,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1127,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1128,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1129,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1130,21,21,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1131,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1132,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1133,21,21,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1134,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1135,24,24,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1136,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1137,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1138,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1139,15,15,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1140,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1141,15,15,2,1Y,4,2,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1142,27,27,4,1Y,4,4,1Y,1,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1143,18,18,3,1Y,4,3,1Y,0,4,NA,6
514,4,3pl3:none:DEC:BIsoReg,1144,21,21,3,1Y,4,3,1Y,0,4,NA,6
514,4,CRM:Bayes:CRM:Bayes,1123,25,25,3,1Y,4,0,1EN,0,4,0.1,10
514,4,CRM:Bayes:CRM:Bayes,1124,25,25,3,1Y,4,0,1EN,0,4,0.00833333333333333,11
514,4,CRM:Bayes:CRM:Bayes,1125,25,25,4,1Y,4,0,1EN,0,4,0.0846153846153846,12
514,4,CRM:Bayes:CRM:Bayes,1126,25,25,4,1Y,4,4,1Y,1,4,0.273333333333333,14
514,4,CRM:Bayes:CRM:Bayes,1127,25,25,2,1Y,4,2,1Y,0,4,0.19375,15
514,4,CRM:Bayes:CRM:Bayes,1128,25,25,3,1Y,4,3,1Y,0,4,0.238461538461538,12
514,4,CRM:Bayes:CRM:Bayes,1129,25,25,4,1Y,4,4,1Y,1,4,0.5125,7
514,4,CRM:Bayes:CRM:Bayes,1130,25,25,4,1Y,4,4,1Y,1,4,0.292857142857143,13
514,4,CRM:Bayes:CRM:Bayes,1131,25,25,3,1Y,4,0,1EN,0,4,0.025,3
514,4,CRM:Bayes:CRM:Bayes,1132,25,25,4,1Y,4,4,1Y,1,4,0.183333333333333,5
514,4,CRM:Bayes:CRM:Bayes,1133,25,25,3,1Y,4,0,1EN,0,4,0.0733333333333333,14
514,4,CRM:Bayes:CRM:Bayes,1134,25,25,3,1Y,4,0,1EN,0,4,0.0916666666666667,11
514,4,CRM:Bayes:CRM:Bayes,1135,25,25,4,1Y,4,4,1Y,1,4,0.525,3
514,4,CRM:Bayes:CRM:Bayes,1136,25,25,4,1Y,4,0,1EN,0,4,0.122222222222222,8
514,4,CRM:Bayes:CRM:Bayes,1137,25,25,5,1Y,4,5,1Y,0,4,0.258333333333333,11
514,4,CRM:Bayes:CRM:Bayes,1138,25,25,5,1Y,4,0,1EN,0,4,0.0111111111111111,8
514,4,CRM:Bayes:CRM:Bayes,1139,25,25,4,1Y,4,4,1Y,1,4,0.238461538461538,12
