array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
477,7,3pl3:Bayes:DEC:Bayes,1035,9,9,1,1Y,2,1,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1036,21,21,2,1Y,2,2,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1037,12,12,1,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1038,6,6,0,1N,2,0,1TN,1,0,NA,0
477,7,3pl3:Bayes:DEC:Bayes,1039,12,12,1,1Y,2,1,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1040,9,9,1,1Y,2,1,1Y,0,0,0.3,6
477,7,3pl3:Bayes:DEC:Bayes,1041,12,12,1,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1042,9,9,1,1Y,2,1,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1043,12,12,2,1Y,2,2,1Y,0,0,0.3,6
477,7,3pl3:Bayes:DEC:Bayes,1044,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1045,27,27,2,1Y,2,2,1Y,0,0,0.3,6
477,7,3pl3:Bayes:DEC:Bayes,1046,18,18,3,1Y,2,3,1Y,0,0,0.3,6
477,7,3pl3:Bayes:DEC:Bayes,1047,15,15,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1048,15,15,2,1Y,2,2,1Y,0,0,0.442857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1049,12,12,2,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1050,6,6,0,1N,2,0,1TN,1,0,NA,0
477,7,3pl3:Bayes:DEC:Bayes,1051,9,9,1,1Y,2,1,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1052,6,6,0,1N,2,0,1TN,1,0,NA,0
477,7,3pl3:Bayes:DEC:Bayes,1053,12,12,1,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:Bayes:DEC:Bayes,1054,30,30,2,1Y,2,2,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1055,27,27,3,1Y,2,3,1Y,0,0,0.157142857142857,6
477,7,3pl3:Bayes:DEC:Bayes,1056,9,9,1,1Y,2,0,1EN,1,0,0.0142857142857143,6
477,7,3pl3:none:DEC:Bayes,1035,9,9,1,1Y,2,1,1Y,0,0,NA,6
477,7,3pl3:none:DEC:Bayes,1036,21,21,2,1Y,2,2,1Y,0,0,NA,6
477,7,3pl3:none:DEC:Bayes,1037,12,12,1,1Y,2,1,1Y,0,0,NA,6
477,7,3pl3:none:DEC:Bayes,1038,6,6,0,1N,2,0,1TN,1,0,NA,0
477,7,3pl3:none:DEC:Bayes,1039,12,12,1,1Y,2,1,1Y,0,0,NA,6
477,7,3pl3:none:DEC:Bayes,1040,9,9,1,1Y,2,1,1Y,0,0,NA,6
477,7,3pl3:none:DEC:Bayes,1041,12,12,1,1Y,2,1,1Y,0,0,NA,6
