array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
762,2,3pl3:Bayes:DEC:Bayes,1673,50,50,2,2Y,4,0,2EN,0,4,0.145238095238095,41
762,2,3pl3:Bayes:DEC:Bayes,1674,53,53,3,2Y,4,0,2EN,0,4,0.0976190476190476,41
762,2,3pl3:Bayes:DEC:Bayes,1675,53,53,4,2Y,4,4,2Y,1,4,0.221875,31
762,2,3pl3:Bayes:DEC:Bayes,1676,15,50,0,1EN,4,0,1EN,0,4,NA,0
762,2,3pl3:Bayes:DEC:Bayes,1677,9,44,0,1EN,4,0,1EN,0,4,NA,0
762,2,3pl3:Bayes:DEC:Bayes,1678,53,53,3,2Y,4,0,2EN,0,4,0.06875,15
762,2,3pl3:Bayes:DEC:Bayes,1679,21,56,0,1EN,4,0,1EN,0,4,NA,0
762,2,3pl3:Bayes:DEC:Bayes,1680,50,50,2,2Y,4,0,2EN,0,4,0.0976190476190476,41
762,2,3pl3:Bayes:DEC:Bayes,1681,44,44,1,2Y,4,0,2EN,0,4,0.145238095238095,41
762,2,3pl3:Bayes:DEC:Bayes,1682,6,41,0,1TN,4,0,1TN,0,4,NA,0
762,2,3pl3:Bayes:DEC:Bayes,1683,56,56,4,2Y,4,4,2Y,1,4,0.3,26
762,2,3pl3:Bayes:DEC:Bayes,1684,56,56,2,2Y,4,0,2EN,0,4,0.0738095238095238,41
762,2,3pl3:Bayes:DEC:Bayes,1685,44,44,1,2Y,4,0,2EN,0,4,0.121428571428571,41
762,2,3pl3:Bayes:DEC:Bayes,1686,53,53,3,2Y,4,0,2EN,0,4,0.0976190476190476,41
762,2,3pl3:Bayes:DEC:Bayes,1687,56,56,3,2Y,4,0,2EN,0,4,0.0976190476190476,41
762,2,3pl3:Bayes:DEC:Bayes,1688,53,53,5,2Y,4,5,2Y,0,4,0.502380952380952,41
