array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
801,1,3pl3:Bayes:DEC:Bayes,1761,12,12,2,1Y,4,2,1Y,0,4,0.3,6
801,1,3pl3:Bayes:DEC:Bayes,1762,18,18,3,1Y,4,3,1Y,1,4,0.442857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1763,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1764,18,18,2,1Y,4,2,1Y,0,4,0.585714285714286,6
801,1,3pl3:Bayes:DEC:Bayes,1765,18,18,5,1Y,4,5,1Y,0,4,0.3,6
801,1,3pl3:Bayes:DEC:Bayes,1766,18,18,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1767,9,9,1,1Y,4,1,1Y,0,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1768,24,24,5,1Y,4,5,1Y,0,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1769,18,18,4,1Y,4,4,1Y,1,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1770,12,12,2,1Y,4,2,1Y,0,4,0.442857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1771,18,18,3,1Y,4,3,1Y,1,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1772,24,24,4,1Y,4,4,1Y,1,4,0.3,6
801,1,3pl3:Bayes:DEC:Bayes,1773,6,6,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:Bayes:DEC:Bayes,1774,21,21,5,1Y,4,5,1Y,0,4,0.585714285714286,6
801,1,3pl3:Bayes:DEC:Bayes,1775,3,3,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:Bayes:DEC:Bayes,1776,21,21,5,1Y,4,5,1Y,0,4,0.3,6
801,1,3pl3:Bayes:DEC:Bayes,1777,18,18,3,1Y,4,3,1Y,1,4,0.442857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1778,27,27,4,1Y,4,4,1Y,1,4,0.3,6
801,1,3pl3:Bayes:DEC:Bayes,1779,15,15,2,1Y,4,2,1Y,0,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1780,15,15,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
801,1,3pl3:Bayes:DEC:Bayes,1781,12,12,2,1Y,4,2,1Y,0,4,0.157142857142857,6
801,1,3pl3:Bayes:DEC:Bayes,1782,24,24,4,1Y,4,4,1Y,1,4,0.442857142857143,6
801,1,3pl3:none:DEC:Bayes,1761,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1762,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1763,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1764,18,18,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1765,18,18,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1766,18,18,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1767,9,9,1,1Y,4,1,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1768,24,24,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1769,18,18,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1770,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1771,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1772,24,24,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1773,6,6,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:none:DEC:Bayes,1774,21,21,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1775,3,3,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:none:DEC:Bayes,1776,21,21,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1777,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1778,27,27,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:Bayes,1779,15,15,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1780,15,15,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1781,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:Bayes,1782,24,24,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1761,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1762,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1763,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1764,18,18,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1765,18,18,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1766,18,18,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1767,9,9,1,1Y,4,1,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1768,24,24,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1769,18,18,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1770,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1771,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1772,24,24,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1773,6,6,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:none:DEC:BIsoReg,1774,21,21,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1775,3,3,0,1N,4,0,1TN,0,4,NA,0
801,1,3pl3:none:DEC:BIsoReg,1776,21,21,5,1Y,4,5,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1777,18,18,3,1Y,4,3,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1778,27,27,4,1Y,4,4,1Y,1,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1779,15,15,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1780,15,15,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1781,12,12,2,1Y,4,2,1Y,0,4,NA,6
801,1,3pl3:none:DEC:BIsoReg,1782,24,24,4,1Y,4,4,1Y,1,4,NA,6
801,1,CRM:Bayes:CRM:Bayes,1761,25,25,5,1Y,4,5,1Y,0,4,0.3,16
801,1,CRM:Bayes:CRM:Bayes,1762,25,25,4,1Y,4,4,1Y,1,4,0.585714285714286,6
801,1,CRM:Bayes:CRM:Bayes,1763,25,25,5,1Y,4,5,1Y,0,4,0.34,14
801,1,CRM:Bayes:CRM:Bayes,1764,25,25,4,1Y,4,4,1Y,1,4,0.258333333333333,11
801,1,CRM:Bayes:CRM:Bayes,1765,12,25,0,1N,4,0,1TN,0,4,NA,0
801,1,CRM:Bayes:CRM:Bayes,1766,25,25,3,1Y,4,3,1Y,1,4,0.41,9
801,1,CRM:Bayes:CRM:Bayes,1767,25,25,4,1Y,4,4,1Y,1,4,0.442857142857143,6
801,1,CRM:Bayes:CRM:Bayes,1768,25,25,5,1Y,4,0,1EN,0,4,0.157142857142857,6
801,1,CRM:Bayes:CRM:Bayes,1769,25,25,3,1Y,4,3,1Y,1,4,0.364285714285714,13
801,1,CRM:Bayes:CRM:Bayes,1770,25,25,5,1Y,4,5,1Y,0,4,0.305,19
801,1,CRM:Bayes:CRM:Bayes,1771,25,25,4,1Y,4,0,1EN,0,4,0.122222222222222,8
801,1,CRM:Bayes:CRM:Bayes,1772,25,25,3,1Y,4,0,1EN,0,4,0.0125,7
801,1,CRM:Bayes:CRM:Bayes,1773,25,25,5,1Y,4,5,1Y,0,4,0.35,5
801,1,CRM:Bayes:CRM:Bayes,1774,25,25,4,1Y,4,0,1EN,0,4,0.11,9
801,1,CRM:Bayes:CRM:Bayes,1775,25,25,5,1Y,4,5,1Y,0,4,0.41,9
801,1,CRM:Bayes:CRM:Bayes,1776,25,25,4,1Y,4,4,1Y,1,4,0.372727272727273,10
801,1,CRM:Bayes:CRM:Bayes,1777,25,25,4,1Y,4,4,1Y,1,4,0.21,9
801,1,CRM:Bayes:CRM:Bayes,1778,25,25,3,1Y,4,3,1Y,1,4,0.31,9
801,1,CRM:Bayes:CRM:Bayes,1779,25,25,5,1Y,4,5,1Y,0,4,0.275,3
801,1,CRM:Bayes:CRM:Bayes,1780,25,25,4,1Y,4,0,1EN,0,4,0.0916666666666667,11
801,1,CRM:Bayes:CRM:Bayes,1781,25,25,3,1Y,4,3,1Y,1,4,0.22,4
801,1,CRM:Bayes:CRM:Bayes,1782,25,25,4,1Y,4,4,1Y,1,4,0.31,9
801,1,CRM:none:CRM:Bayes,1761,25,25,5,1Y,4,5,1Y,0,4,NA,16
801,1,CRM:none:CRM:Bayes,1762,25,25,4,1Y,4,4,1Y,1,4,NA,6
801,1,CRM:none:CRM:Bayes,1763,25,25,5,1Y,4,5,1Y,0,4,NA,14
801,1,CRM:none:CRM:Bayes,1764,25,25,4,1Y,4,4,1Y,1,4,NA,11
801,1,CRM:none:CRM:Bayes,1765,12,25,0,1N,4,0,1TN,0,4,NA,0
801,1,CRM:none:CRM:Bayes,1766,25,25,3,1Y,4,3,1Y,1,4,NA,9
801,1,CRM:none:CRM:Bayes,1767,25,25,4,1Y,4,4,1Y,1,4,NA,6
801,1,CRM:none:CRM:Bayes,1768,25,25,5,1Y,4,5,1Y,0,4,NA,6
801,1,CRM:none:CRM:Bayes,1769,25,25,3,1Y,4,3,1Y,1,4,NA,13
801,1,CRM:none:CRM:Bayes,1770,25,25,5,1Y,4,5,1Y,0,4,NA,19
801,1,CRM:none:CRM:Bayes,1771,25,25,4,1Y,4,4,1Y,1,4,NA,8
801,1,CRM:none:CRM:Bayes,1772,25,25,3,1Y,4,3,1Y,1,4,NA,7
801,1,CRM:none:CRM:Bayes,1773,25,25,5,1Y,4,5,1Y,0,4,NA,5
801,1,CRM:none:CRM:Bayes,1774,25,25,4,1Y,4,4,1Y,1,4,NA,9
801,1,CRM:none:CRM:Bayes,1775,25,25,5,1Y,4,5,1Y,0,4,NA,9
801,1,CRM:none:CRM:Bayes,1776,25,25,4,1Y,4,4,1Y,1,4,NA,10
801,1,CRM:none:CRM:Bayes,1777,25,25,4,1Y,4,4,1Y,1,4,NA,9
801,1,CRM:none:CRM:Bayes,1778,25,25,3,1Y,4,3,1Y,1,4,NA,9
801,1,CRM:none:CRM:Bayes,1779,25,25,5,1Y,4,5,1Y,0,4,NA,3
801,1,CRM:none:CRM:Bayes,1780,25,25,4,1Y,4,4,1Y,1,4,NA,11
801,1,CRM:none:CRM:Bayes,1781,25,25,3,1Y,4,3,1Y,1,4,NA,4
