array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
188,8,3pl3:Bayes:DEC:Bayes,397,15,15,3,1Y,2,3,1Y,0,2,0.585714285714286,6
188,8,3pl3:Bayes:DEC:Bayes,398,15,15,2,1Y,2,2,1Y,1,2,0.3,6
188,8,3pl3:Bayes:DEC:Bayes,399,12,12,2,1Y,2,2,1Y,1,2,0.442857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,400,12,12,1,1Y,2,0,1EN,0,2,0.0142857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,401,18,18,3,1Y,2,3,1Y,0,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,402,15,15,2,1Y,2,2,1Y,1,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,403,15,15,2,1Y,2,0,1EN,0,2,0.0142857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,404,15,15,2,1Y,2,2,1Y,1,2,0.442857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,405,12,12,1,1Y,2,1,1Y,0,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,406,12,12,2,1Y,2,2,1Y,1,2,0.3,6
188,8,3pl3:Bayes:DEC:Bayes,407,12,12,1,1Y,2,1,1Y,0,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,408,9,9,1,1Y,2,1,1Y,0,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,409,3,3,0,1N,2,0,1TN,0,2,NA,0
188,8,3pl3:Bayes:DEC:Bayes,410,9,9,1,1Y,2,0,1EN,0,2,0.0142857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,411,9,9,1,1Y,2,0,1EN,0,2,0.0142857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,412,18,18,2,1Y,2,2,1Y,1,2,0.3,6
188,8,3pl3:Bayes:DEC:Bayes,413,15,15,3,1Y,2,3,1Y,0,2,0.442857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,414,15,15,2,1Y,2,2,1Y,1,2,0.442857142857143,6
188,8,3pl3:Bayes:DEC:Bayes,415,15,15,2,1Y,2,2,1Y,1,2,0.3,6
188,8,3pl3:Bayes:DEC:Bayes,416,6,6,0,1N,2,0,1TN,0,2,NA,0
188,8,3pl3:Bayes:DEC:Bayes,417,9,9,1,1Y,2,1,1Y,0,2,0.157142857142857,6
188,8,3pl3:Bayes:DEC:Bayes,418,6,6,0,1N,2,0,1TN,0,2,NA,0
188,8,3pl3:none:DEC:Bayes,397,15,15,3,1Y,2,3,1Y,0,2,NA,6
188,8,3pl3:none:DEC:Bayes,398,15,15,2,1Y,2,2,1Y,1,2,NA,6
