array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
504,4,3pl3:Bayes:DEC:Bayes,1101,21,21,3,1Y,4,3,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1102,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1103,12,12,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1104,21,21,4,1Y,4,4,1Y,1,4,0.3,6
504,4,3pl3:Bayes:DEC:Bayes,1105,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1106,15,15,2,1Y,4,2,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1107,18,18,3,1Y,4,3,1Y,0,4,0.3,6
504,4,3pl3:Bayes:DEC:Bayes,1108,12,12,1,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1109,12,12,1,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1110,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1111,21,21,4,1Y,4,4,1Y,1,4,0.3,6
504,4,3pl3:Bayes:DEC:Bayes,1112,18,18,5,1Y,4,5,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1113,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1114,27,27,3,1Y,4,3,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1115,24,24,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1116,21,21,4,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1117,21,21,3,1Y,4,3,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1118,18,18,4,1Y,4,4,1Y,1,4,0.3,6
504,4,3pl3:Bayes:DEC:Bayes,1119,21,21,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1120,15,15,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
504,4,3pl3:Bayes:DEC:Bayes,1121,12,12,1,1Y,4,1,1Y,0,4,0.157142857142857,6
504,4,3pl3:Bayes:DEC:Bayes,1122,21,21,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
