array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
829,9,3pl3:Bayes:DEC:Bayes,1805,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1806,44,44,1,2Y,2,1,2Y,0,0,0.192857142857143,41
829,9,3pl3:Bayes:DEC:Bayes,1807,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1808,15,50,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1809,47,47,1,2Y,2,0,2EN,1,0,0.0738095238095238,41
829,9,3pl3:Bayes:DEC:Bayes,1810,53,53,1,2Y,2,1,2Y,0,0,0.206666666666667,14
829,9,3pl3:Bayes:DEC:Bayes,1811,56,56,1,2Y,2,0,2EN,1,0,0.1,30
829,9,3pl3:Bayes:DEC:Bayes,1812,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1813,15,50,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1814,9,44,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1815,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1816,45,50,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1817,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1818,15,50,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1819,15,50,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1820,9,44,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1821,24,59,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1822,47,47,1,2Y,2,0,2EN,1,0,0.132258064516129,30
829,9,3pl3:Bayes:DEC:Bayes,1823,44,44,1,2Y,2,0,2EN,1,0,0.121428571428571,41
829,9,3pl3:Bayes:DEC:Bayes,1824,46,56,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1825,12,47,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:Bayes:DEC:Bayes,1826,12,47,0,1EN,2,0,1EN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1805,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1806,44,44,1,2Y,2,0,2EN,1,0,0.0261904761904762,41
829,9,3pl3:none:DEC:Bayes,1807,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1808,50,50,1,2Y,2,0,2EN,1,0,0.0354838709677419,30
829,9,3pl3:none:DEC:Bayes,1809,30,47,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1810,53,53,2,2Y,2,2,2Y,0,0,0.315625,31
829,9,3pl3:none:DEC:Bayes,1811,56,56,2,2Y,2,2,2Y,0,0,0.216666666666667,41
829,9,3pl3:none:DEC:Bayes,1812,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1813,50,50,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1814,44,44,1,2Y,2,0,2EN,1,0,0.0261904761904762,41
829,9,3pl3:none:DEC:Bayes,1815,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1816,50,50,1,2Y,2,0,2EN,1,0,0.0954545454545455,21
829,9,3pl3:none:DEC:Bayes,1817,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1818,50,50,2,2Y,2,2,2Y,0,0,0.3,26
829,9,3pl3:none:DEC:Bayes,1819,50,50,2,2Y,2,0,2EN,1,0,0.145238095238095,41
829,9,3pl3:none:DEC:Bayes,1820,24,44,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1821,59,59,3,2Y,2,0,2EN,1,0,0.145238095238095,41
829,9,3pl3:none:DEC:Bayes,1822,47,47,1,2Y,2,1,2Y,0,0,0.210344827586207,28
829,9,3pl3:none:DEC:Bayes,1823,24,44,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:Bayes,1824,56,56,1,2Y,2,0,2EN,1,0,0.00909090909090909,10
829,9,3pl3:none:DEC:Bayes,1825,47,47,1,2Y,2,0,2EN,1,0,0.0976190476190476,41
829,9,3pl3:none:DEC:Bayes,1826,47,47,1,2Y,2,0,2EN,1,0,0.145238095238095,41
829,9,3pl3:none:DEC:BIsoReg,1805,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1806,44,44,1,2Y,2,0,2EN,1,0,0.036402577682952,41
829,9,3pl3:none:DEC:BIsoReg,1807,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1808,50,50,1,2Y,2,0,2EN,1,0,0.0485790239807831,30
829,9,3pl3:none:DEC:BIsoReg,1809,30,47,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1810,53,53,2,2Y,2,2,2Y,0,0,0.30425803532284,31
829,9,3pl3:none:DEC:BIsoReg,1811,56,56,2,2Y,2,0,2EN,1,0,0.205835543498942,41
829,9,3pl3:none:DEC:BIsoReg,1812,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1813,50,50,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1814,44,44,1,2Y,2,0,2EN,1,0,0.030068231174235,41
829,9,3pl3:none:DEC:BIsoReg,1815,3,38,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1816,50,50,1,2Y,2,0,2EN,1,0,0.10027599423913,21
829,9,3pl3:none:DEC:BIsoReg,1817,6,41,0,1TN,2,0,1TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1818,50,50,2,2Y,2,0,2EN,1,0,0.18541939819982,26
829,9,3pl3:none:DEC:BIsoReg,1819,50,50,2,2Y,2,0,2EN,1,0,0.131334822076035,41
829,9,3pl3:none:DEC:BIsoReg,1820,24,44,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1821,59,59,3,2Y,2,0,2EN,1,0,0.185469970536871,41
829,9,3pl3:none:DEC:BIsoReg,1822,47,47,1,2Y,2,0,2EN,1,0,0.175501936830756,28
829,9,3pl3:none:DEC:BIsoReg,1823,24,44,0,2TN,2,0,2TN,1,0,NA,0
829,9,3pl3:none:DEC:BIsoReg,1824,56,56,1,2Y,2,0,2EN,1,0,0.0355068912912354,10
829,9,3pl3:none:DEC:BIsoReg,1825,47,47,1,2Y,2,0,2EN,1,0,0.10645950209351,41
829,9,3pl3:none:DEC:BIsoReg,1826,47,47,1,2Y,2,0,2EN,1,0,0.122691543896868,41
829,9,CRM:Bayes:CRM:Bayes,1805,6,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1806,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1807,60,60,2,2Y,2,0,2EN,1,0,0.21,9
829,9,CRM:Bayes:CRM:Bayes,1808,19,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1809,60,60,2,2Y,2,0,2EN,1,0,0.0458333333333333,23
829,9,CRM:Bayes:CRM:Bayes,1810,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1811,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1812,6,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1813,8,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1814,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1815,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1816,60,60,1,2Y,2,0,2EN,1,0,0.084,24
829,9,CRM:Bayes:CRM:Bayes,1817,60,60,2,2Y,2,0,2EN,1,0,0.06875,15
829,9,CRM:Bayes:CRM:Bayes,1818,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1819,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1820,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1821,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1822,60,60,3,2Y,2,3,2Y,0,0,0.328571428571429,48
829,9,CRM:Bayes:CRM:Bayes,1823,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1824,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1825,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:Bayes:CRM:Bayes,1826,25,60,0,1EN,2,0,1EN,1,0,NA,0
829,9,CRM:none:CRM:Bayes,1805,6,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:none:CRM:Bayes,1806,60,60,2,2Y,2,0,2EN,1,0,0.00714285714285714,13
829,9,CRM:none:CRM:Bayes,1807,60,60,2,2Y,2,0,2EN,1,0,0.21,9
829,9,CRM:none:CRM:Bayes,1808,19,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:none:CRM:Bayes,1809,60,60,2,2Y,2,0,2EN,1,0,0.0458333333333333,23
829,9,CRM:none:CRM:Bayes,1810,60,60,1,2Y,2,0,2EN,1,0,0.0777777777777778,26
829,9,CRM:none:CRM:Bayes,1811,60,60,2,2Y,2,0,2EN,1,0,0.110869565217391,45
829,9,CRM:none:CRM:Bayes,1812,6,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:none:CRM:Bayes,1813,8,60,0,1TN,2,0,1TN,1,0,NA,0
829,9,CRM:none:CRM:Bayes,1814,60,60,1,2Y,2,0,2EN,1,0,0.051219512195122,40
829,9,CRM:none:CRM:Bayes,1815,60,60,1,2Y,2,0,2EN,1,0,0.0552631578947368,37
829,9,CRM:none:CRM:Bayes,1816,60,60,1,2Y,2,0,2EN,1,0,0.084,24
829,9,CRM:none:CRM:Bayes,1817,60,60,2,2Y,2,0,2EN,1,0,0.06875,15
829,9,CRM:none:CRM:Bayes,1818,60,60,2,2Y,2,0,2EN,1,0,0.154545454545455,32
829,9,CRM:none:CRM:Bayes,1819,60,60,2,2Y,2,0,2EN,1,0,0.134782608695652,22
