array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
271,1,3pl3:Bayes:DEC:Bayes,595,50,50,3,2Y,4,3,2Y,1,4,0.311904761904762,41
271,1,3pl3:Bayes:DEC:Bayes,596,53,53,2,2Y,4,2,2Y,0,4,0.215789473684211,18
271,1,3pl3:Bayes:DEC:Bayes,597,53,53,4,2Y,4,4,2Y,1,4,0.383333333333333,41
271,1,3pl3:Bayes:DEC:Bayes,598,53,53,3,2Y,4,3,2Y,1,4,0.258333333333333,11
271,1,3pl3:Bayes:DEC:Bayes,599,59,59,3,2Y,4,3,2Y,1,4,0.238235294117647,33
271,1,3pl3:Bayes:DEC:Bayes,600,56,56,4,2Y,4,4,2Y,1,4,0.383333333333333,41
271,1,3pl3:Bayes:DEC:Bayes,601,56,56,4,2Y,4,4,2Y,1,4,0.503333333333333,29
271,1,3pl3:Bayes:DEC:Bayes,602,50,50,3,2Y,4,3,2Y,1,4,0.216666666666667,41
271,1,3pl3:Bayes:DEC:Bayes,603,21,56,0,1EN,4,0,1EN,0,4,NA,0
271,1,3pl3:Bayes:DEC:Bayes,604,59,59,3,2Y,4,0,2EN,0,4,0.110714285714286,27
271,1,3pl3:Bayes:DEC:Bayes,605,18,53,0,1EN,4,0,1EN,0,4,NA,0
271,1,3pl3:Bayes:DEC:Bayes,606,53,53,3,2Y,4,3,2Y,1,4,0.192857142857143,41
271,1,3pl3:Bayes:DEC:Bayes,607,59,59,3,2Y,4,0,2EN,0,4,0.145238095238095,41
271,1,3pl3:Bayes:DEC:Bayes,608,47,47,1,2Y,4,0,2EN,0,4,0.0738095238095238,41
271,1,3pl3:Bayes:DEC:Bayes,609,53,53,3,2Y,4,3,2Y,1,4,0.288095238095238,41
271,1,3pl3:Bayes:DEC:Bayes,610,56,56,4,2Y,4,4,2Y,1,4,0.335714285714286,41
271,1,3pl3:Bayes:DEC:Bayes,611,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:Bayes:DEC:Bayes,612,3,38,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:Bayes:DEC:Bayes,613,59,59,4,2Y,4,4,2Y,1,4,0.35952380952381,41
271,1,3pl3:Bayes:DEC:Bayes,614,59,59,3,2Y,4,3,2Y,1,4,0.325806451612903,30
271,1,3pl3:Bayes:DEC:Bayes,615,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:Bayes:DEC:Bayes,616,9,44,0,1EN,4,0,1EN,0,4,NA,0
271,1,3pl3:none:DEC:Bayes,595,50,50,3,2Y,4,3,2Y,1,4,0.35952380952381,41
271,1,3pl3:none:DEC:Bayes,596,53,53,3,2Y,4,3,2Y,1,4,0.196774193548387,30
271,1,3pl3:none:DEC:Bayes,597,53,53,4,2Y,4,4,2Y,1,4,0.454761904761905,41
271,1,3pl3:none:DEC:Bayes,598,53,53,3,2Y,4,0,2EN,0,4,0.0916666666666667,11
271,1,3pl3:none:DEC:Bayes,599,59,59,3,2Y,4,0,2EN,0,4,0.120588235294118,33
271,1,3pl3:none:DEC:Bayes,600,56,56,4,2Y,4,4,2Y,1,4,0.311904761904762,41
271,1,3pl3:none:DEC:Bayes,601,56,56,3,2Y,4,3,2Y,1,4,0.242857142857143,20
271,1,3pl3:none:DEC:Bayes,602,50,50,3,2Y,4,3,2Y,1,4,0.24047619047619,41
271,1,3pl3:none:DEC:Bayes,603,56,56,1,2Y,4,0,2EN,0,4,0.0392857142857143,27
271,1,3pl3:none:DEC:Bayes,604,59,59,4,2Y,4,4,2Y,1,4,0.430952380952381,41
271,1,3pl3:none:DEC:Bayes,605,53,53,2,2Y,4,0,2EN,0,4,0.121428571428571,41
271,1,3pl3:none:DEC:Bayes,606,53,53,3,2Y,4,0,2EN,0,4,0.192857142857143,41
271,1,3pl3:none:DEC:Bayes,607,59,59,3,2Y,4,3,2Y,1,4,0.216666666666667,41
271,1,3pl3:none:DEC:Bayes,608,47,47,1,2Y,4,0,2EN,0,4,0.145238095238095,41
271,1,3pl3:none:DEC:Bayes,609,53,53,3,2Y,4,3,2Y,1,4,0.335714285714286,41
271,1,3pl3:none:DEC:Bayes,610,56,56,3,2Y,4,3,2Y,1,4,0.238235294117647,33
271,1,3pl3:none:DEC:Bayes,611,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:Bayes,612,3,38,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:Bayes,613,59,59,3,2Y,4,0,2EN,0,4,0.169444444444444,35
271,1,3pl3:none:DEC:Bayes,614,59,59,3,2Y,4,0,2EN,0,4,0.154545454545455,32
271,1,3pl3:none:DEC:Bayes,615,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:Bayes,616,44,44,1,2Y,4,0,2EN,0,4,0.05,41
271,1,3pl3:none:DEC:BIsoReg,595,50,50,3,2Y,4,3,2Y,1,4,0.366838797770929,41
271,1,3pl3:none:DEC:BIsoReg,596,53,53,3,2Y,4,3,2Y,1,4,0.217293115964803,30
271,1,3pl3:none:DEC:BIsoReg,597,53,53,4,2Y,4,4,2Y,1,4,0.444510895451057,41
271,1,3pl3:none:DEC:BIsoReg,598,53,53,3,2Y,4,0,2EN,0,4,0.15446901029959,11
271,1,3pl3:none:DEC:BIsoReg,599,59,59,3,2Y,4,0,2EN,0,4,0.186867916143876,33
271,1,3pl3:none:DEC:BIsoReg,600,56,56,4,2Y,4,4,2Y,1,4,0.339318652877861,41
271,1,3pl3:none:DEC:BIsoReg,601,56,56,3,2Y,4,0,2EN,0,4,0.206419852247468,20
271,1,3pl3:none:DEC:BIsoReg,602,50,50,3,2Y,4,3,2Y,1,4,0.273781723440796,41
271,1,3pl3:none:DEC:BIsoReg,603,56,56,1,2Y,4,0,2EN,0,4,0.0306083409851705,27
271,1,3pl3:none:DEC:BIsoReg,604,59,59,4,2Y,4,4,2Y,1,4,0.458241275046114,41
271,1,3pl3:none:DEC:BIsoReg,605,53,53,2,2Y,4,0,2EN,0,4,0.123585509608853,41
271,1,3pl3:none:DEC:BIsoReg,606,53,53,3,2Y,4,0,2EN,0,4,0.210891062530219,41
271,1,3pl3:none:DEC:BIsoReg,607,59,59,3,2Y,4,3,2Y,1,4,0.228929757764716,41
271,1,3pl3:none:DEC:BIsoReg,608,47,47,1,2Y,4,0,2EN,0,4,0.138912450721073,41
271,1,3pl3:none:DEC:BIsoReg,609,53,53,3,2Y,4,3,2Y,1,4,0.345240463326372,41
271,1,3pl3:none:DEC:BIsoReg,610,56,56,3,2Y,4,3,2Y,1,4,0.237307436785531,33
271,1,3pl3:none:DEC:BIsoReg,611,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:BIsoReg,612,3,38,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:BIsoReg,613,59,59,3,2Y,4,0,2EN,0,4,0.190681002089566,35
271,1,3pl3:none:DEC:BIsoReg,614,59,59,3,2Y,4,0,2EN,0,4,0.195266960641304,32
271,1,3pl3:none:DEC:BIsoReg,615,6,41,0,1TN,4,0,1TN,0,4,NA,0
271,1,3pl3:none:DEC:BIsoReg,616,44,44,1,2Y,4,0,2EN,0,4,0.0578904109120775,41
271,1,CRM:Bayes:CRM:Bayes,595,60,60,4,2Y,4,4,2Y,1,4,0.325806451612903,30
271,1,CRM:Bayes:CRM:Bayes,596,60,60,4,2Y,4,4,2Y,1,4,0.363829787234043,46
271,1,CRM:Bayes:CRM:Bayes,597,60,60,3,2Y,4,0,2EN,0,4,0.22,4
271,1,CRM:Bayes:CRM:Bayes,598,60,60,4,2Y,4,4,2Y,1,4,0.507142857142857,13
271,1,CRM:Bayes:CRM:Bayes,599,60,60,3,2Y,4,3,2Y,1,4,0.288095238095238,41
271,1,CRM:Bayes:CRM:Bayes,600,60,60,4,2Y,4,4,2Y,1,4,0.348076923076923,51
271,1,CRM:Bayes:CRM:Bayes,601,25,60,0,1EN,4,0,1EN,0,4,NA,0
271,1,CRM:Bayes:CRM:Bayes,602,60,60,4,2Y,4,4,2Y,1,4,0.342,49
271,1,CRM:Bayes:CRM:Bayes,603,60,60,5,2Y,4,5,2Y,0,4,0.430612244897959,48
271,1,CRM:Bayes:CRM:Bayes,604,60,60,5,2Y,4,5,2Y,0,4,0.377083333333333,47
271,1,CRM:Bayes:CRM:Bayes,605,60,60,4,2Y,4,4,2Y,1,4,0.336363636363636,32
271,1,CRM:Bayes:CRM:Bayes,606,25,60,0,1EN,4,0,1EN,0,4,NA,0
271,1,CRM:Bayes:CRM:Bayes,607,6,60,0,1TN,4,0,1TN,0,4,NA,0
271,1,CRM:Bayes:CRM:Bayes,608,60,60,4,2Y,4,4,2Y,1,4,0.368181818181818,21
271,1,CRM:Bayes:CRM:Bayes,609,60,60,3,2Y,4,3,2Y,1,4,0.246938775510204,48
271,1,CRM:Bayes:CRM:Bayes,610,60,60,5,2Y,4,5,2Y,0,4,0.272916666666667,47
271,1,CRM:Bayes:CRM:Bayes,611,60,60,4,2Y,4,4,2Y,1,4,0.344736842105263,37
271,1,CRM:Bayes:CRM:Bayes,612,60,60,5,2Y,4,5,2Y,0,4,0.267647058823529,33
271,1,CRM:Bayes:CRM:Bayes,613,60,60,5,2Y,4,5,2Y,0,4,0.510909090909091,54
271,1,CRM:Bayes:CRM:Bayes,614,60,60,4,2Y,4,4,2Y,1,4,0.337037037037037,26
