array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
62,2,3pl3:Bayes:DEC:Bayes,133,15,15,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,134,18,18,3,1Y,4,3,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,135,27,27,4,1Y,4,4,1Y,1,4,0.442857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,136,15,15,2,1Y,4,2,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,137,21,21,4,1Y,4,4,1Y,1,4,0.3,6
62,2,3pl3:Bayes:DEC:Bayes,138,12,12,1,1Y,4,1,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,139,24,24,4,1Y,4,4,1Y,1,4,0.442857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,140,18,18,4,1Y,4,4,1Y,1,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,141,12,12,1,1Y,4,1,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,142,27,27,4,1Y,4,4,1Y,1,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,143,3,3,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:Bayes:DEC:Bayes,144,27,27,5,1Y,4,5,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,145,15,15,2,1Y,4,2,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,146,9,9,1,1Y,4,0,1EN,0,4,0.0142857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,147,24,24,4,1Y,4,4,1Y,1,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,148,21,21,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,149,21,21,4,1Y,4,4,1Y,1,4,0.442857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,150,18,18,3,1Y,4,3,1Y,0,4,0.3,6
62,2,3pl3:Bayes:DEC:Bayes,151,24,24,3,1Y,4,3,1Y,0,4,0.157142857142857,6
62,2,3pl3:Bayes:DEC:Bayes,152,6,6,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:Bayes:DEC:Bayes,153,12,12,1,1Y,4,0,1EN,0,4,0.0142857142857143,6
62,2,3pl3:Bayes:DEC:Bayes,154,27,27,5,1Y,4,5,1Y,0,4,0.3,6
62,2,3pl3:none:DEC:Bayes,133,15,15,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,134,18,18,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,135,27,27,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,136,15,15,2,1Y,4,2,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,137,21,21,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,138,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,139,24,24,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,140,18,18,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,141,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,142,27,27,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,143,3,3,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:none:DEC:Bayes,144,27,27,5,1Y,4,5,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,145,15,15,2,1Y,4,2,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,146,9,9,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,147,24,24,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,148,21,21,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,149,21,21,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:Bayes,150,18,18,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,151,24,24,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,152,6,6,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:none:DEC:Bayes,153,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:Bayes,154,27,27,5,1Y,4,5,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,133,15,15,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,134,18,18,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,135,27,27,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,136,15,15,2,1Y,4,2,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,137,21,21,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,138,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,139,24,24,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,140,18,18,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,141,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,142,27,27,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,143,3,3,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:none:DEC:BIsoReg,144,27,27,5,1Y,4,5,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,145,15,15,2,1Y,4,2,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,146,9,9,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,147,24,24,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,148,21,21,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,149,21,21,4,1Y,4,4,1Y,1,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,150,18,18,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,151,24,24,3,1Y,4,3,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,152,6,6,0,1N,4,0,1TN,0,4,NA,0
62,2,3pl3:none:DEC:BIsoReg,153,12,12,1,1Y,4,1,1Y,0,4,NA,6
62,2,3pl3:none:DEC:BIsoReg,154,27,27,5,1Y,4,5,1Y,0,4,NA,6
62,2,CRM:Bayes:CRM:Bayes,133,25,25,5,1Y,4,5,1Y,0,4,0.315384615384615,12
62,2,CRM:Bayes:CRM:Bayes,134,25,25,3,1Y,4,0,1EN,0,4,0.0578947368421053,18
62,2,CRM:Bayes:CRM:Bayes,135,25,25,5,1Y,4,5,1Y,0,4,0.205,19
62,2,CRM:Bayes:CRM:Bayes,136,25,25,4,1Y,4,4,1Y,1,4,0.281818181818182,10
62,2,CRM:Bayes:CRM:Bayes,137,25,25,4,1Y,4,4,1Y,1,4,0.406666666666667,14
62,2,CRM:Bayes:CRM:Bayes,138,25,25,5,1Y,4,5,1Y,0,4,0.426315789473684,18
62,2,CRM:Bayes:CRM:Bayes,139,25,25,3,1Y,4,0,1EN,0,4,0.00909090909090909,10
62,2,CRM:Bayes:CRM:Bayes,140,25,25,3,1Y,4,0,1EN,0,4,0.0785714285714286,13
62,2,CRM:Bayes:CRM:Bayes,141,25,25,3,1Y,4,0,1EN,0,4,0.11,9
62,2,CRM:Bayes:CRM:Bayes,142,25,25,4,1Y,4,4,1Y,1,4,0.315384615384615,12
62,2,CRM:Bayes:CRM:Bayes,143,25,25,4,1Y,4,4,1Y,1,4,0.3,16
62,2,CRM:Bayes:CRM:Bayes,144,25,25,5,1Y,4,5,1Y,0,4,0.3875,7
62,2,CRM:Bayes:CRM:Bayes,145,25,25,5,1Y,4,0,1EN,0,4,0.1,0
62,2,CRM:Bayes:CRM:Bayes,146,25,25,3,1Y,4,0,1EN,0,4,0.0846153846153846,12
62,2,CRM:Bayes:CRM:Bayes,147,25,25,5,1Y,4,0,1EN,0,4,0.157142857142857,6
62,2,CRM:Bayes:CRM:Bayes,148,25,25,4,1Y,4,0,1EN,0,4,0.0785714285714286,13
62,2,CRM:Bayes:CRM:Bayes,149,25,25,4,1Y,4,0,1EN,0,4,0.01,9
