array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
725,5,3pl3:Bayes:DEC:Bayes,1585,12,47,0,1EN,3,0,1EN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1586,59,59,4,2Y,3,4,2Y,0,3,0.57,29
725,5,3pl3:Bayes:DEC:Bayes,1587,6,41,0,1TN,3,0,1TN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1588,50,50,1,2Y,3,0,2EN,0,3,0.003125,31
725,5,3pl3:Bayes:DEC:Bayes,1589,44,44,1,2Y,3,0,2EN,0,3,0.121428571428571,41
725,5,3pl3:Bayes:DEC:Bayes,1590,53,53,2,2Y,3,2,2Y,0,3,0.253571428571429,27
725,5,3pl3:Bayes:DEC:Bayes,1591,56,56,2,2Y,3,0,2EN,0,3,0.164516129032258,30
725,5,3pl3:Bayes:DEC:Bayes,1592,53,53,2,2Y,3,2,2Y,0,3,0.236666666666667,29
725,5,3pl3:Bayes:DEC:Bayes,1593,56,56,2,2Y,3,0,2EN,0,3,0.140909090909091,21
725,5,3pl3:Bayes:DEC:Bayes,1594,56,56,1,2Y,3,0,2EN,0,3,0.1,20
725,5,3pl3:Bayes:DEC:Bayes,1595,44,44,1,2Y,3,0,2EN,0,3,0.0738095238095238,41
725,5,3pl3:Bayes:DEC:Bayes,1596,53,53,2,2Y,3,2,2Y,0,3,0.203333333333333,29
725,5,3pl3:Bayes:DEC:Bayes,1597,9,44,0,1EN,3,0,1EN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1598,15,50,0,1EN,3,0,1EN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1599,12,47,0,1EN,3,0,1EN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1600,53,53,3,2Y,3,3,2Y,1,3,0.293548387096774,30
725,5,3pl3:Bayes:DEC:Bayes,1601,56,56,2,2Y,3,2,2Y,0,3,0.227777777777778,17
725,5,3pl3:Bayes:DEC:Bayes,1602,59,59,3,2Y,3,3,2Y,1,3,0.216666666666667,41
725,5,3pl3:Bayes:DEC:Bayes,1603,53,53,2,2Y,3,2,2Y,0,3,0.192857142857143,41
725,5,3pl3:Bayes:DEC:Bayes,1604,12,47,0,1EN,3,0,1EN,0,3,NA,0
725,5,3pl3:Bayes:DEC:Bayes,1605,47,47,1,2Y,3,0,2EN,0,3,0.121428571428571,41
725,5,3pl3:Bayes:DEC:Bayes,1606,50,50,1,2Y,3,0,2EN,0,3,0.0458333333333333,23
