array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
790,10,3pl3:Bayes:DEC:Bayes,1717,15,15,2,1Y,2,2,1Y,1,2,0.3,6
790,10,3pl3:Bayes:DEC:Bayes,1718,12,12,2,1Y,2,2,1Y,1,2,0.3,6
790,10,3pl3:Bayes:DEC:Bayes,1719,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1720,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1721,12,12,2,1Y,2,2,1Y,1,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1722,18,18,2,1Y,2,2,1Y,1,2,0.3,6
790,10,3pl3:Bayes:DEC:Bayes,1723,12,12,1,1Y,2,1,1Y,1,2,0.585714285714286,6
790,10,3pl3:Bayes:DEC:Bayes,1724,21,21,2,1Y,2,2,1Y,1,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1725,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1726,15,15,1,1Y,2,1,1Y,1,2,0.442857142857143,6
790,10,3pl3:Bayes:DEC:Bayes,1727,21,21,4,1Y,2,4,1Y,0,2,0.3,6
790,10,3pl3:Bayes:DEC:Bayes,1728,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1729,18,18,3,1Y,2,3,1Y,0,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1730,12,12,1,1Y,2,1,1Y,1,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1731,12,12,1,1Y,2,1,1Y,1,2,0.585714285714286,6
790,10,3pl3:Bayes:DEC:Bayes,1732,15,15,3,1Y,2,3,1Y,0,2,0.442857142857143,6
790,10,3pl3:Bayes:DEC:Bayes,1733,12,12,2,1Y,2,0,1EN,0,2,0.0142857142857143,6
790,10,3pl3:Bayes:DEC:Bayes,1734,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1735,9,9,1,1Y,2,1,1Y,1,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1736,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:Bayes:DEC:Bayes,1737,18,18,2,1Y,2,2,1Y,1,2,0.157142857142857,6
790,10,3pl3:Bayes:DEC:Bayes,1738,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1717,15,15,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1718,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1719,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1720,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1721,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1722,18,18,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1723,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1724,21,21,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1725,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1726,15,15,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1727,21,21,4,1Y,2,4,1Y,0,2,NA,6
790,10,3pl3:none:DEC:Bayes,1728,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1729,18,18,3,1Y,2,3,1Y,0,2,NA,6
790,10,3pl3:none:DEC:Bayes,1730,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1731,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1732,15,15,3,1Y,2,3,1Y,0,2,NA,6
790,10,3pl3:none:DEC:Bayes,1733,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1734,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1735,9,9,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1736,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:Bayes,1737,18,18,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:Bayes,1738,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1717,15,15,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1718,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1719,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1720,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1721,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1722,18,18,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1723,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1724,21,21,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1725,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1726,15,15,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1727,21,21,4,1Y,2,4,1Y,0,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1728,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1729,18,18,3,1Y,2,3,1Y,0,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1730,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1731,12,12,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1732,15,15,3,1Y,2,3,1Y,0,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1733,12,12,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1734,3,3,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1735,9,9,1,1Y,2,1,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1736,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,3pl3:none:DEC:BIsoReg,1737,18,18,2,1Y,2,2,1Y,1,2,NA,6
790,10,3pl3:none:DEC:BIsoReg,1738,6,6,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1717,25,25,2,1Y,2,2,1Y,1,2,0.338888888888889,17
790,10,CRM:Bayes:CRM:Bayes,1718,14,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1719,6,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1720,6,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1721,25,25,2,1Y,2,2,1Y,1,2,0.41,9
790,10,CRM:Bayes:CRM:Bayes,1722,8,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1723,25,25,1,1Y,2,1,1Y,1,2,0.321052631578947,18
790,10,CRM:Bayes:CRM:Bayes,1724,25,25,2,1Y,2,2,1Y,1,2,0.358823529411765,16
790,10,CRM:Bayes:CRM:Bayes,1725,25,25,3,1Y,2,3,1Y,0,2,0.241176470588235,16
790,10,CRM:Bayes:CRM:Bayes,1726,25,25,2,1Y,2,0,1EN,0,2,0.06875,15
790,10,CRM:Bayes:CRM:Bayes,1727,6,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1728,25,25,2,1Y,2,2,1Y,1,2,0.338888888888889,17
790,10,CRM:Bayes:CRM:Bayes,1729,25,25,2,1Y,2,2,1Y,1,2,0.31,9
790,10,CRM:Bayes:CRM:Bayes,1730,25,25,3,1Y,2,3,1Y,0,2,0.34,14
790,10,CRM:Bayes:CRM:Bayes,1731,22,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1732,25,25,1,1Y,2,1,1Y,1,2,0.175,11
790,10,CRM:Bayes:CRM:Bayes,1733,25,25,3,1Y,2,3,1Y,0,2,0.392307692307692,12
790,10,CRM:Bayes:CRM:Bayes,1734,25,25,3,1Y,2,3,1Y,0,2,0.507142857142857,13
790,10,CRM:Bayes:CRM:Bayes,1735,25,25,2,1Y,2,2,1Y,1,2,0.241176470588235,16
790,10,CRM:Bayes:CRM:Bayes,1736,11,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:Bayes:CRM:Bayes,1737,25,25,3,1Y,2,3,1Y,0,2,0.3,6
790,10,CRM:Bayes:CRM:Bayes,1738,17,25,0,1N,2,0,1TN,0,2,NA,0
790,10,CRM:none:CRM:Bayes,1717,25,25,2,1Y,2,2,1Y,1,2,NA,17
