array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
311,1,3pl3:Bayes:DEC:Bayes,683,15,50,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,684,3,38,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,685,21,56,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,686,62,62,3,2Y,4,0,2EN,0,4,0.174285714285714,34
311,1,3pl3:Bayes:DEC:Bayes,687,53,53,2,2Y,4,0,2EN,0,4,0.169047619047619,41
311,1,3pl3:Bayes:DEC:Bayes,688,47,47,2,2Y,4,0,2EN,0,4,0.169047619047619,41
311,1,3pl3:Bayes:DEC:Bayes,689,12,47,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,690,53,53,2,2Y,4,0,2EN,0,4,0.110714285714286,27
311,1,3pl3:Bayes:DEC:Bayes,691,24,59,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,692,15,50,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,693,15,50,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,694,47,47,1,2Y,4,1,2Y,0,4,0.192857142857143,41
311,1,3pl3:Bayes:DEC:Bayes,695,50,50,2,2Y,4,2,2Y,0,4,0.216666666666667,41
311,1,3pl3:Bayes:DEC:Bayes,696,3,38,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,697,62,62,3,2Y,4,3,2Y,1,4,0.244827586206897,28
311,1,3pl3:Bayes:DEC:Bayes,698,56,56,3,2Y,4,3,2Y,1,4,0.288095238095238,41
311,1,3pl3:Bayes:DEC:Bayes,699,59,59,5,2Y,4,5,2Y,0,4,0.383333333333333,41
311,1,3pl3:Bayes:DEC:Bayes,700,53,53,3,2Y,4,3,2Y,1,4,0.196774193548387,30
311,1,3pl3:Bayes:DEC:Bayes,701,50,50,2,2Y,4,0,2EN,0,4,0.121428571428571,41
311,1,3pl3:Bayes:DEC:Bayes,702,53,53,3,2Y,4,0,2EN,0,4,0.169047619047619,41
311,1,3pl3:Bayes:DEC:Bayes,703,6,41,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:Bayes:DEC:Bayes,704,15,50,0,1EN,4,0,1EN,0,4,NA,0
311,1,3pl3:none:DEC:Bayes,683,50,50,2,2Y,4,0,2EN,0,4,0.145238095238095,41
311,1,3pl3:none:DEC:Bayes,684,3,38,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:none:DEC:Bayes,685,56,56,2,2Y,4,0,2EN,0,4,0.192857142857143,41
311,1,3pl3:none:DEC:Bayes,686,62,62,4,2Y,4,4,2Y,1,4,0.407142857142857,41
311,1,3pl3:none:DEC:Bayes,687,53,53,2,2Y,4,0,2EN,0,4,0.192857142857143,41
311,1,3pl3:none:DEC:Bayes,688,47,47,2,2Y,4,0,2EN,0,4,0.145238095238095,41
311,1,3pl3:none:DEC:Bayes,689,47,47,2,2Y,4,0,2EN,0,4,0.05,41
311,1,3pl3:none:DEC:Bayes,690,53,53,3,2Y,4,3,2Y,1,4,0.264285714285714,41
311,1,3pl3:none:DEC:Bayes,691,59,59,4,2Y,4,4,2Y,1,4,0.432142857142857,27
311,1,3pl3:none:DEC:Bayes,692,50,50,1,2Y,4,0,2EN,0,4,0.05,41
311,1,3pl3:none:DEC:Bayes,693,50,50,2,2Y,4,0,2EN,0,4,0.0738095238095238,41
311,1,3pl3:none:DEC:Bayes,694,47,47,1,2Y,4,0,2EN,0,4,0.121428571428571,41
311,1,3pl3:none:DEC:Bayes,695,50,50,2,2Y,4,2,2Y,0,4,0.264285714285714,41
311,1,3pl3:none:DEC:Bayes,696,3,38,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:none:DEC:Bayes,697,62,62,3,2Y,4,3,2Y,1,4,0.205,19
311,1,3pl3:none:DEC:Bayes,698,56,56,2,2Y,4,0,2EN,0,4,0.114814814814815,26
311,1,3pl3:none:DEC:Bayes,699,59,59,5,2Y,4,5,2Y,0,4,0.407142857142857,41
311,1,3pl3:none:DEC:Bayes,700,53,53,4,2Y,4,0,2EN,0,4,0.169047619047619,41
311,1,3pl3:none:DEC:Bayes,701,50,50,2,2Y,4,2,2Y,0,4,0.216666666666667,41
311,1,3pl3:none:DEC:Bayes,702,53,53,3,2Y,4,3,2Y,1,4,0.288095238095238,41
311,1,3pl3:none:DEC:Bayes,703,6,41,0,1TN,4,0,1TN,0,4,NA,0
311,1,3pl3:none:DEC:Bayes,704,50,50,2,2Y,4,0,2EN,0,4,0.169047619047619,41
311,1,3pl3:none:DEC:BIsoReg,683,50,50,2,2Y,4,0,2EN,0,4,0.130264461187311,41
311,1,3pl3:none:DEC:BIsoReg,684,3,38,0,1TN,4,0,1TN,0,4,NA,0
