array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
871,1,3pl3:Bayes:DEC:Bayes,1915,56,56,3,2Y,4,3,2Y,1,4,0.273333333333333,14
871,1,3pl3:Bayes:DEC:Bayes,1916,59,59,2,2Y,4,2,2Y,0,4,0.216666666666667,41
871,1,3pl3:Bayes:DEC:Bayes,1917,6,41,0,1TN,4,0,1TN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1918,21,56,0,1EN,4,0,1EN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1919,15,50,0,1EN,4,0,1EN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1920,59,59,3,2Y,4,3,2Y,1,4,0.19375,15
871,1,3pl3:Bayes:DEC:Bayes,1921,50,50,2,2Y,4,0,2EN,0,4,0.145238095238095,41
871,1,3pl3:Bayes:DEC:Bayes,1922,59,59,5,2Y,4,5,2Y,0,4,0.383333333333333,41
871,1,3pl3:Bayes:DEC:Bayes,1923,56,56,3,2Y,4,0,2EN,0,4,0.123529411764706,16
871,1,3pl3:Bayes:DEC:Bayes,1924,47,47,1,2Y,4,0,2EN,0,4,0.169047619047619,41
871,1,3pl3:Bayes:DEC:Bayes,1925,56,56,3,2Y,4,0,2EN,0,4,0.0976190476190476,41
871,1,3pl3:Bayes:DEC:Bayes,1926,53,53,4,2Y,4,4,2Y,1,4,0.407142857142857,41
871,1,3pl3:Bayes:DEC:Bayes,1927,56,56,4,2Y,4,4,2Y,1,4,0.216666666666667,41
871,1,3pl3:Bayes:DEC:Bayes,1928,15,50,0,1EN,4,0,1EN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1929,53,53,2,2Y,4,2,2Y,0,4,0.238461538461538,12
871,1,3pl3:Bayes:DEC:Bayes,1930,47,47,1,2Y,4,0,2EN,0,4,0.0738095238095238,41
871,1,3pl3:Bayes:DEC:Bayes,1931,56,56,2,2Y,4,2,2Y,0,4,0.283333333333333,17
871,1,3pl3:Bayes:DEC:Bayes,1932,56,56,5,2Y,4,5,2Y,0,4,0.335714285714286,41
871,1,3pl3:Bayes:DEC:Bayes,1933,12,47,0,1EN,4,0,1EN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1934,21,56,0,1EN,4,0,1EN,0,4,NA,0
871,1,3pl3:Bayes:DEC:Bayes,1935,6,41,0,1TN,4,0,1TN,0,4,NA,0
